,id,filename,vector,label
584,584,null,"[0.19666852442366434, 10.539155066878632, 4.749111107340236, 0.13154253857279663]",4
585,585,null,"[0.6171988148430749, -0.8791047209246017, -4.482950092107508, 6.276407674228292]",5
586,586,null,"[10.1657922168917, 7.88274668336892, -0.6582713701279204, 13.405466497253675]",6
587,587,null,"[11.786081523684093, -3.399522216828702, 12.335424845795409, 15.493979088155799]",7
588,588,null,"[24.275058808075382, 13.057881551843199, 4.225692251085602, 19.85734933034223]",8
589,589,null,"[6.84429458778296, 10.3001585697135, 23.359371374452508, 12.23350361310517]",9
590,590,null,"[-1.083231247008674, 0.14506947773528017, -0.45518631439613005, -1.0498086873148027]",0
591,591,null,"[-3.2400688630777115, 0.2635234670483817, 2.047032546558347, -0.19988527129449674]",1
592,592,null,"[1.505119618979498, -0.4377890044666928, -1.8937403444148382, 4.866530629453907]",2
593,593,null,"[5.532399764251505, 9.996777110087939, 7.580595573030711, 5.423003430293089]",3
594,594,null,"[2.433884767185744, 2.0290480123688495, -5.647167286007855, 2.9421880978802117]",4
595,595,null,"[2.102592651310154, 8.820193904830345, 0.05282040132694732, 5.680467093038925]",5
596,596,null,"[11.450283302359521, 5.85120097418601, 7.283016929192302, -10.96816004125391]",6
597,597,null,"[6.769666487873474, 5.427248540316123, 4.490169056216265, 9.173461302513568]",7
598,598,null,"[13.828783705449878, 7.765607906480171, 34.45413507776359, 5.578930055884637]",8
599,599,null,"[10.205766380306777, 24.269495607533635, 17.6173463397435, 11.487374834440722]",9
600,600,null,"[-0.5133688743490147, 0.17854304898385334, -0.13152538478900191, 1.113292360947312]",0
601,601,null,"[3.1172911796995293, 1.5499048988239594, 4.795388112314105, -1.4247705712099044]",1
602,602,null,"[-4.409874511632925, 4.568606718185606, 5.3885722805617515, 3.431317009393485]",2
603,603,null,"[6.119984032124581, 1.247458376656527, 0.7263604654960143, 1.498385714179371]",3
604,604,null,"[7.7243170767618174, 0.2521647013908135, 3.2472582890537214, -2.548271238771134]",4
605,605,null,"[0.22758947726373613, 4.338800093432709, 18.445932620525404, -8.220804035493298]",5
606,606,null,"[8.742872963927647, -0.5873620179779273, 2.2870423822607013, 9.837741481837476]",6
607,607,null,"[9.679757757583205, 3.5063212132811183, 15.439961022144349, 4.188266379557849]",7
608,608,null,"[19.001716459037194, 10.160837897217638, 12.840040356619065, 18.44709576340228]",8
609,609,null,"[-5.247376758885284, 10.72061694686683, 10.630083570526157, -4.996182028338769]",9
610,610,null,"[-0.24872088858374977, -0.6103725426263804, -1.3924534677966576, 0.5164880341409126]",0
611,611,null,"[1.4797474798598165, 0.32838721167609974, 0.6832489794869555, 1.3505239735657066]",1
612,612,null,"[-2.351163209954427, 6.436731286109642, 7.448633003306554, 6.1161339212981956]",2
613,613,null,"[4.689729800397332, 5.5245457604252115, -0.9445096039746868, -2.597362697047366]",3
614,614,null,"[3.9941220474023718, 1.4456161912433299, 9.920368477965932, 2.4432394067683774]",4
615,615,null,"[-9.538151839552265, 6.536320202801049, 9.124234483419635, 7.436224322339263]",5
616,616,null,"[16.405889015730658, 4.245035282472781, 5.946719408764858, 5.746488833559386]",6
617,617,null,"[4.944230544339716, 9.137575510982018, 13.672432821204582, 14.84951547918609]",7
618,618,null,"[20.794919439298262, -5.14515851748147, 5.006372055312317, 13.864586048906663]",8
619,619,null,"[14.703788870126134, 13.573070438159167, 20.464957481616956, 10.810764295963617]",9
620,620,null,"[-1.8944027678889346, 0.10655652935155771, -0.00250904836227161, 0.6527230944584145]",0
621,621,null,"[4.738530167476246, -1.026338298491261, 0.03757876478589339, 1.22860290613368]",1
622,622,null,"[1.688558130607833, -1.4398861751442702, -0.005440542546222726, 5.850528034550937]",2
623,623,null,"[3.926419159631245, -1.3214611588242144, 7.282309332841313, 4.239650021656367]",3
624,624,null,"[0.12827167867572253, 6.929188543116965, 4.592958058633193, -1.604425735733285]",4
625,625,null,"[-3.83653973524048, 13.100096011637186, 5.145199151774475, -4.180816309703374]",5
626,626,null,"[0.601038186607183, 1.1294177682900859, 19.06551534963281, 15.134276308132993]",6
627,627,null,"[-9.832920626539305, 3.4399205191272975, 9.168702699580914, 20.77696384760346]",7
628,628,null,"[-3.9945803578653116, 14.272119720632201, 4.78551379340754, 9.936526550725725]",8
629,629,null,"[0.6296937856310674, -0.30486779071227055, 16.08188038634613, 22.752803343887074]",9
630,630,null,"[0.6793348847190706, -0.9348751538616211, -0.208271034813012, 1.2105665901125544]",0
631,631,null,"[1.719687910731397, 1.5581386130548451, -0.6128715706256878, 1.9324571824672327]",1
632,632,null,"[4.017344165281342, 0.0818672223984036, 5.654514942922547, 2.4845407202250227]",2
633,633,null,"[0.6693902886388794, 6.220589756363046, 2.8372584831871137, 8.925998260530392]",3
634,634,null,"[3.740160658753516, 8.155384117542951, 4.510697170475668, 6.239983041916387]",4
635,635,null,"[14.800592833958165, -0.9001370627781489, -1.311668549578731, 6.109538176905797]",5
636,636,null,"[16.852757046918335, 3.800762965761153, -4.098328822495819, 5.410823350212647]",6
637,637,null,"[16.238009153973035, 1.737487240177579, 10.382896703831692, 3.1592589723227698]",7
638,638,null,"[14.31483186374182, 12.802376881217956, 5.754064672980095, -0.42236097282009943]",8
639,639,null,"[13.245550424949482, 7.878496220275412, -6.016847616065913, 17.208750612814974]",9
640,640,null,"[1.2656551718862985, 2.165125010045046, -0.6764408640259186, 3.5272740554789337]",0
641,641,null,"[-0.6836541520436905, 2.535251473004953, 2.8021867456917726, 0.9725559870600015]",1
642,642,null,"[1.6513563011758823, 0.1634621690989153, 2.9852980012302335, 7.35556429871759]",2
643,643,null,"[8.61556342542306, 3.4307000783458137, 3.2660670465958024, -8.236307620319002]",3
644,644,null,"[4.503012622258214, 4.53932867844552, 6.20673692830066, -2.4397517373619175]",4
645,645,null,"[0.747562577953973, 4.342045138669318, 4.8251105993739865, 4.365400866806448]",5
646,646,null,"[3.434701778440521, -6.65497181930445, 4.847470546034741, 2.296992521449187]",6
647,647,null,"[4.490461171687732, 14.828430685652165, 0.37490086188089045, -2.726864226374772]",7
648,648,null,"[0.323101680106066, 13.039482812920426, -2.831215402077145, 17.125428597183266]",8
649,649,null,"[-4.822411161815101, 9.76997854910815, 23.162132645140105, 16.111002203211875]",9
650,650,null,"[-0.7125605171232915, 0.12025650364412278, 1.8208172190764491, 0.4876964690094508]",0
651,651,null,"[3.072717318800646, -1.570506214890059, 0.5492723312099093, -2.1827274115236115]",1
652,652,null,"[5.033882940265135, 1.0144618561244982, 0.37740143667625103, -2.273955202105487]",2
653,653,null,"[6.270776038840069, 0.7761215769547092, 1.9723875649957063, 13.679308803457777]",3
654,654,null,"[0.7985215365889662, 10.568787027160555, -2.350292702198546, -4.075573917521137]",4
655,655,null,"[6.853961432709177, 3.1103389644929873, 15.53035207094029, 14.714042457703036]",5
656,656,null,"[13.769146721385928, 2.8935343132951155, -3.7677004184477916, 1.8816361930885748]",6
657,657,null,"[1.6408788539019623, 31.304969601748457, 0.09049006463446752, 6.657288286898068]",7
658,658,null,"[7.339383173325902, 11.626503693630445, 21.189529442633038, 7.350245632090708]",8
659,659,null,"[-3.960759494765597, 5.779063828673806, 24.79431196097004, -1.0235206403662822]",9
660,660,null,"[0.39760082530288393, -0.7307331221641986, -1.235570983694152, 0.466506483801132]",0
661,661,null,"[-0.5874293025416328, 0.17984436662562475, 1.960832037718903, -0.06026925977038977]",1
662,662,null,"[-1.4011488860948624, 4.7817582090693564, -1.404366693175641, -0.6199383078888054]",2
663,663,null,"[3.8468116759282402, 6.39356725346705, 1.169919261289554, 3.215609236209714]",3
664,664,null,"[6.090280163997306, 9.805531032633809, -8.872529864886307, 0.830531177961721]",4
665,665,null,"[2.4638064457470596, 7.056820306527008, 10.89242209371794, -1.5936392293459427]",5
666,666,null,"[-2.291021977997289, 7.564046992346054, 5.598647525531916, 11.564452687354155]",6
667,667,null,"[5.276585339111987, 6.386021505028988, 13.613767627916474, 11.018543364801545]",7
668,668,null,"[29.258114234323394, 15.832038819950192, 2.811749974366319, 14.488602420848643]",8
669,669,null,"[0.4284949910658309, 1.0067392078275512, 1.150897586731606, 4.825576940941883]",9
670,670,null,"[-1.2985638900407181, 0.7213497101804591, -0.7356857750965471, 2.031705802530607]",0
671,671,null,"[-0.1123181618820428, 2.010259694537189, -0.797328024805753, 3.6197135728570777]",1
672,672,null,"[-0.8537270264084631, -0.804834176622776, 3.2258040307607283, 3.0547362480493945]",2
673,673,null,"[2.180589205816851, -3.212674323874137, 0.7620051027030055, 1.7875616861492036]",3
674,674,null,"[7.015911098233966, 4.736374598660105, 4.721990625473396, -1.193967605320175]",4
675,675,null,"[1.3652865844823605, 8.743091203129731, -2.5716742001725965, 8.588410091261355]",5
676,676,null,"[1.006227710849572, 15.61481876744469, 6.439610159875647, 6.539918749500513]",6
677,677,null,"[14.421313345591539, 13.280965438183552, 18.845701906824182, -5.025634045718133]",7
678,678,null,"[4.578292925675881, 14.93631498111652, 19.62912699207697, 1.8607583506985241]",8
679,679,null,"[27.51734893626157, 23.73710073306816, 10.902907641942091, 5.4440222499669755]",9
680,680,null,"[1.0440224067058792, 1.799061066148671, 1.1760856683491252, 0.15854765059460663]",0
681,681,null,"[-1.6575218535222023, -2.6013299580536637, -0.04558768341081487, 1.9548613630788056]",1
682,682,null,"[6.515633921346388, 5.171618604474137, -1.7893595903031967, 4.721814055659471]",2
683,683,null,"[10.036981712427266, -3.1824112022118634, -2.4680311377272055, -0.32285376042763403]",3
684,684,null,"[20.73739133633048, 14.164483125709413, 2.461117247795048, 6.420387036041548]",4
685,685,null,"[4.597667411760925, -1.381148053276311, 9.341737943977076, -0.5178926772827275]",5
686,686,null,"[4.052626059207576, -0.7779063053424142, -2.41449053861853, 7.677286025279493]",6
687,687,null,"[7.922730682910917, -8.539631318664297, 10.532900871145868, 9.183658948539499]",7
688,688,null,"[-7.259636195979404, -7.9722351673191305, 12.938088753701226, 6.358268385125174]",8
689,689,null,"[-1.711307422912622, 2.557509519145073, 4.78586205456792, 26.839473106086498]",9
690,690,null,"[1.2642593844870462, 0.20934696577931988, -1.6593287595260893, -0.6300537071866855]",0
691,691,null,"[-3.367195810527398, 0.7554941952425027, 1.0456323597290866, 2.7809619293856658]",1
692,692,null,"[3.9453776997917007, 3.4408460759139556, 4.149405646230922, 5.151550209332239]",2
693,693,null,"[1.3429812426324368, 1.8651611303441225, -4.0248580391155695, 6.33364971874628]",3
694,694,null,"[-0.36771815877928304, 5.003741505407486, 7.998373961390733, 4.372777708859521]",4
695,695,null,"[5.812403917640248, 14.1404717247292, 5.856565370773944, 11.674359550177709]",5
696,696,null,"[11.187275127866261, 8.090367857866237, 9.942779721015718, 15.865418578872255]",6
697,697,null,"[14.254355832525928, 11.94726820025097, 17.725905634038085, 5.001340581863006]",7
698,698,null,"[4.3318296994950565, 20.38034509076189, 5.337054886526859, 17.259846416967765]",8
699,699,null,"[-19.415169850321732, 1.062682493928584, 15.678106264507429, -8.111539868634274]",9
700,700,null,"[0.7456154932541966, 0.9943179062061279, -1.0916585853493206, -1.2032423109099324]",0
701,701,null,"[0.547141829357965, -1.1553874228772165, -0.12460825260402064, -3.153866681063718]",1
702,702,null,"[3.9446923110266052, 0.7219809402506336, 1.7163721139539818, 4.168964092608274]",2
703,703,null,"[4.4192400688479765, 2.2341116140832664, -0.2600133192592784, -0.0930170072356149]",3
704,704,null,"[11.397302882287384, 6.083313863098381, 15.33597486497991, -6.6257937951867945]",4
705,705,null,"[2.8909322079138615, -1.7467549462417065, -1.5753549282014658, 11.875145508085778]",5
706,706,null,"[-6.137890468717114, 18.41858832755073, 3.6131704773837257, 10.840949318275808]",6
707,707,null,"[13.551401220931984, -5.595016830350854, 0.0435565613335287, 0.4283755978110868]",7
708,708,null,"[-0.9589826870070013, 5.927265257035257, 6.351947727528737, 9.927315353803285]",8
709,709,null,"[6.665344427295687, 10.732420365152745, 13.309540530336633, 10.670159547002012]",9
710,710,null,"[0.6996651200528955, 0.9406388411230211, 1.1694732825094454, 0.20968873824321374]",0
711,711,null,"[2.881626957649146, 1.6216644448401156, -0.5689359775157494, 3.206592379154808]",1
712,712,null,"[-5.303759576467406, 3.215377949809485, -0.036710601981849944, -1.5272855051761978]",2
713,713,null,"[7.489723236370374, -1.0238343393470428, 2.637460560911043, 4.207010349766519]",3
714,714,null,"[2.7317168238734983, 8.094740386163652, 3.550040979601086, 4.91904156232311]",4
715,715,null,"[13.62126221248203, 5.466726564733905, 6.8346680261348585, 0.014194871689437782]",5
716,716,null,"[-0.9545760655314997, -6.352256126178261, 7.116123563447809, 14.872038167115981]",6
717,717,null,"[-0.8116612610899239, 14.338094945550395, 4.427286520653658, 18.8445938289196]",7
718,718,null,"[4.718601416136178, 19.78519869394089, 16.640935574319762, 12.22960282026472]",8
719,719,null,"[13.076188572383407, 16.315677027076372, 21.91740908645583, 28.572658854762512]",9
720,720,null,"[0.3871489138301972, 1.1933786641065942, 0.40450948679469423, 0.5164507869822743]",0
721,721,null,"[-0.6169648495701925, -0.44856683282039467, 0.41503273515728756, 2.1660434974203935]",1
722,722,null,"[1.5104129887148605, 6.25285388772602, 6.050822262338354, 3.6681010948189234]",2
723,723,null,"[0.1881237232210755, 4.236933828375149, -0.900690251147922, 0.7449060155435681]",3
724,724,null,"[2.6987895275424534, 8.482976890777847, 12.816424519323716, 5.685128694450363]",4
725,725,null,"[-2.5045815693716538, 6.817547432988237, 4.177743852781431, 4.559322892270303]",5
726,726,null,"[-1.3374021305056063, 5.7820894115608334, 8.857925418503882, 1.2312277506741314]",6
727,727,null,"[7.043260565453139, -1.6738527573933517, -1.066300130211122, 14.985436660449178]",7
728,728,null,"[14.784152304474862, 14.277289642394749, -5.726036797685069, 10.163064682584398]",8
729,729,null,"[20.01151981810213, 19.554012119007798, 2.8153399132375903, 3.410663264481814]",9
730,730,null,"[2.1665319485604564, -2.701210976756926, 0.46097855850740144, 0.6355498803795455]",0
731,731,null,"[-0.8570513718173658, 0.43696488435049885, 2.3433354379360143, 2.8384988243924365]",1
732,732,null,"[1.026958381420757, 0.06778754488228245, -2.133855306965499, -3.86046179418618]",2
733,733,null,"[1.364344070286794, 5.030980907581217, 5.896836459581024, -2.8471083557357]",3
734,734,null,"[3.9847816345434164, 10.150477863483395, -4.289660072105965, 14.065402193214645]",4
735,735,null,"[5.220098031949011, 2.7328955666490256, 3.6394778694530574, -1.2764661712539658]",5
736,736,null,"[8.234247334219834, 3.533878808662462, -1.1787110078841145, 8.140651853703863]",6
737,737,null,"[-4.43782204577591, -3.0329607824782325, 15.448123542168718, 7.761603336552385]",7
738,738,null,"[13.59739989702274, -1.8401227532101867, -10.626806287819079, 11.188123359345145]",8
739,739,null,"[11.773987556303041, 22.736577697886997, -3.7048810207560177, 5.161911803129244]",9
740,740,null,"[0.7748274935461927, -1.0608960095282165, 0.3753920661537964, 0.562136633296682]",0
741,741,null,"[1.3551576589430423, 1.3488326531406298, -0.7473149609366339, 1.777314496767529]",1
742,742,null,"[-2.5454077451507615, 5.343144969110031, -2.1687976601001067, 3.317284124361559]",2
743,743,null,"[9.094122458861165, -0.9910198042356462, 4.382641024340904, -4.435551613271864]",3
744,744,null,"[-3.6004104887920754, 4.938877163379298, 9.973165487015574, 9.956818279228983]",4
745,745,null,"[4.434851650423308, 7.607033499685997, -2.503017902822654, 9.494856713809973]",5
746,746,null,"[10.548511462726495, 2.01162933378364, 15.705476657916376, -0.3000457702123489]",6
747,747,null,"[9.36296614765104, 6.951316388249082, 14.441276012085105, -0.7191961818631238]",7
748,748,null,"[-8.813582403533111, -6.929083548740794, -7.607796937407411, 3.273626942121143]",8
749,749,null,"[9.943725331015367, -2.740397624244922, 23.55253713715475, 18.03460297436785]",9
750,750,null,"[0.600039449154462, 0.8890315208277885, -2.5339636135980386, 0.4236054073895251]",0
751,751,null,"[-0.001716433556378627, 0.15180272386596505, 1.1936266832308653, -1.1857900084333508]",1
752,752,null,"[-0.869165982777548, 4.628731424505647, 1.1344434175653535, 3.725580304865783]",2
753,753,null,"[-1.1672332897857984, 3.708057540016938, 2.331475456095761, 4.766160207926573]",3
754,754,null,"[3.352875288207625, 7.99689382047778, -2.9259710677691233, 6.345018128176651]",4
755,755,null,"[5.586122506683374, 4.296268367085417, -6.225564917823016, 8.874001801903141]",5
756,756,null,"[8.977408816824546, 8.046527277403989, 10.061168417512986, 2.7942881575068497]",6
757,757,null,"[-7.214067392503495, 7.127792438902736, 7.919760568762523, -14.51430354332506]",7
758,758,null,"[0.6122477944910774, 17.579559190010464, 15.831277988163233, 8.256318043841059]",8
759,759,null,"[-2.5937771830833114, -4.734045094384118, 14.765926335178786, 16.491038670987013]",9
760,760,null,"[1.5886230509881323, 1.446065258262203, 0.6607520652799445, -0.8980576672285632]",0
761,761,null,"[2.3381737280635595, 1.1658047080149372, -0.3891673546204626, -0.5402479246935243]",1
762,762,null,"[3.6883803783029343, 0.8283778960841872, 3.2243952591466574, 0.9890406365124769]",2
763,763,null,"[2.0726774263410936, 6.097425662920232, -4.5209830687757, 7.606059560393299]",3
764,764,null,"[6.027448214177278, 8.20435643629115, 3.0218861038310525, 0.6043537499826965]",4
765,765,null,"[13.045955138325658, 6.139846943160758, 4.56704407996982, 1.5396182790255368]",5
766,766,null,"[2.066643470730751, 5.428993721198209, 13.748055035538943, 2.5858925806423922]",6
767,767,null,"[9.402257076644448, 10.101926182395937, 9.312985227110476, 14.457056395933222]",7
768,768,null,"[7.591326408489205, 3.5105928300608946, 12.15457775231332, 13.818912772586433]",8
769,769,null,"[-2.3764447903632764, 13.242304145837316, 4.393564694727509, 8.222355747762677]",9
770,770,null,"[0.9959637591770021, -1.4283809337778006, -0.2927599938579084, 0.7254551430390159]",0
771,771,null,"[3.951323677601951, -0.06946500682528489, 1.187905876341776, -1.0126667471708486]",1
772,772,null,"[0.8823788704851308, -3.154877591071612, 2.8080612273570416, -2.741274837504508]",2
773,773,null,"[11.218025008342396, 5.668574529973895, -2.371972803468796, 7.090582373882765]",3
774,774,null,"[5.099527831197168, 6.18397390585079, 0.9839868076347003, 2.2135142242184163]",4
775,775,null,"[1.1468948495792164, 3.3507468896888493, 16.453827392021807, 0.7941816282699774]",5
776,776,null,"[7.108483029906633, 6.376023352454047, 5.996029173785071, 3.3156351614979815]",6
777,777,null,"[-4.892183117002629, -5.708958050547144, 3.911912154764115, 5.918709703573935]",7
778,778,null,"[0.15643232517532635, 6.0196789713409, -2.0237160139086576, 7.393637175980466]",8
779,779,null,"[5.011522117437114, 10.188316435301441, 19.251908999649878, 4.518798325453394]",9
780,780,null,"[0.8816617282626991, -0.7467701756039455, 0.4093765193869426, 0.7275941835256947]",0
781,781,null,"[2.4230040886014814, 0.4647574317325649, 1.6285709661698422, -0.8884379505302364]",1
782,782,null,"[7.424429297041454, 2.364579332654736, 5.4072173768012455, 2.6714619441759293]",2
783,783,null,"[2.8382780402832726, 6.1969859368194635, 12.131560533705258, 6.303386341670384]",3
784,784,null,"[10.372856297326067, -7.028803827907769, 9.148903517220518, 7.500861699070792]",4
785,785,null,"[-9.651152417149419, 3.068377744827554, -0.2001651300636338, 13.160213196346357]",5
786,786,null,"[10.07121494399653, 20.49387723215959, 8.348758364911184, 4.615999719390551]",6
787,787,null,"[-5.310234367174585, 4.695815501224291, 8.543818617833983, 16.04030165971664]",7
788,788,null,"[-4.365049835455391, 20.492483167165503, 10.106432380181102, -11.367530559332398]",8
789,789,null,"[6.404651760880881, -2.020960667620985, 4.389781275903863, 10.731807403396374]",9
790,790,null,"[0.8833878302053855, -0.35582256818345137, 1.174201721495702, -0.24853819577469008]",0
791,791,null,"[1.3732003420187773, 0.7513346639502305, 0.5245403963871493, 0.5362101977113733]",1
792,792,null,"[5.708780642481793, 5.26714868706339, -4.039137033959982, 0.19825649849667104]",2
793,793,null,"[-2.136528490613344, 7.626126898290501, 7.951809049727463, 7.525082273239246]",3
794,794,null,"[2.2469515505148236, 2.3925142862059285, 0.059622967101346624, 3.7657260895826195]",4
795,795,null,"[4.952729960817802, 5.309153192589182, 14.858502285617737, 2.0124051179406868]",5
796,796,null,"[3.786417916289564, -0.7093515564183477, 1.2346697538541465, 8.041234606956124]",6
797,797,null,"[8.841916261952193, -8.25620787539453, 10.498553072242814, -1.1555730331187792]",7
798,798,null,"[1.196075045473692, 13.060527539503642, 13.393908230166145, 18.356633145872287]",8
799,799,null,"[15.28265850116468, -4.924326985546591, 15.697451557056084, 19.638589753449928]",9
800,800,null,"[-0.27843699491615803, 1.174798131492459, 0.6837418782669442, 0.16808224116902554]",0
801,801,null,"[1.2527871631321152, 1.4637172666548366, 7.0125938965032875, -1.5532834190868798]",1
802,802,null,"[8.467556225798923, -2.2142613809151195, 0.7837684076872955, 1.8737881709962585]",2
803,803,null,"[3.061199896972948, 6.166628621029716, 5.3002236071848134, -2.3334097194191736]",3
804,804,null,"[-5.443094672711778, 10.516017814703723, 4.108353679954471, 12.353253252969337]",4
805,805,null,"[13.635105935493197, -9.8420047625925, 5.900281488006812, 5.031197636802821]",5
806,806,null,"[4.504879787458794, 12.132681558405844, 19.077321346498188, 7.807883637740476]",6
807,807,null,"[-0.6721468088011102, 15.39522207378585, 10.206095125347527, -1.616644371358218]",7
808,808,null,"[18.09266961983748, 16.119127613506222, -0.2448728080424072, -1.252459292596793]",8
809,809,null,"[20.24943866869709, 8.571934155677727, 15.624972810469924, 30.924709620917536]",9
810,810,null,"[1.6771857238692292, -2.848340367353344, -1.0587404741328368, -1.1731732102387766]",0
811,811,null,"[-0.7087005417176355, 2.0137468994082237, 2.103783212571604, 2.145538653041079]",1
812,812,null,"[0.4957062373260763, 0.5027423536989719, 3.474036597231069, 1.3301758557372492]",2
813,813,null,"[1.2630890001693578, -0.2708572229962303, 6.343979279300058, -3.6864958883385732]",3
814,814,null,"[6.1819623215638515, 2.9333509229884305, 3.403167159123197, 0.9629106706403396]",4
815,815,null,"[7.9423348370822735, 6.046155627359183, 4.774964122576388, -0.6044416559440826]",5
816,816,null,"[13.500637609602014, 0.306472590167683, 7.019387596161801, -1.9847003409560768]",6
817,817,null,"[-0.5117258106876426, 15.262306978774506, 5.518537270694064, -1.9953311767442017]",7
818,818,null,"[3.3472424957826945, -1.0647486769984127, 6.802312175535222, 5.734310077816563]",8
819,819,null,"[15.137150116923078, 30.967385687270347, 16.319856451242348, 23.58697593622258]",9
820,820,null,"[-3.3024224214691755, 0.3229646637764749, -0.7774167806889221, -0.8209801608032508]",0
821,821,null,"[-0.9820787996798532, 1.791896750865862, 3.2731443761403933, 4.700708056994945]",1
822,822,null,"[4.446214236513303, 2.838228423857041, -3.15462346935528, 4.663146767442954]",2
823,823,null,"[2.0750996044636603, -2.2422615335694305, 8.372758933065588, 5.237929261963809]",3
824,824,null,"[7.676375577088526, 6.447673748158757, -3.8209894032286833, 0.6000684157205609]",4
825,825,null,"[3.5787976325577757, 10.607014451607377, 9.74421716930392, -2.1746567138083286]",5
826,826,null,"[4.783847040277369, 18.919399024167944, 1.549869054298635, 10.139207567587059]",6
827,827,null,"[15.176429496012082, -11.483076827774859, 3.511720010795438, 15.340315137950029]",7
828,828,null,"[22.995518834930266, -3.922174051045795, 8.875475255029723, 9.703231387284218]",8
829,829,null,"[5.9454046540414245, 11.600104350813423, 12.701764279854462, 12.503961032556253]",9
830,830,null,"[0.7060481424291802, 0.6105378715554645, 1.7941541480907301, 0.5463824941763977]",0
831,831,null,"[3.0455916137849415, 0.6186690531839595, 2.150487744304856, 4.229049222902292]",1
832,832,null,"[-2.639333032681744, -1.7140959167843661, 4.947258032241733, 3.6626760908279916]",2
833,833,null,"[4.631698644933786, -3.277073503123277, 4.750129852048951, 3.785616039945065]",3
834,834,null,"[5.673826986389015, 7.577107568794709, 6.456109608433927, 4.325175090034264]",4
835,835,null,"[5.057532748202396, 6.643369819282195, 0.7906866210466852, 6.3463533483920695]",5
836,836,null,"[-1.6490871894701558, 9.747284936065434, -5.2415119335735145, -0.12834031655378908]",6
837,837,null,"[12.31086024998488, 1.6769955450902074, -4.7283621359357575, 24.9425986530758]",7
838,838,null,"[15.764961114211161, 6.221044633077007, 14.764037900267635, 6.261855243043507]",8
839,839,null,"[17.840896469007646, 14.403954648720092, 7.385726232995712, 12.461433658045845]",9
840,840,null,"[0.35017549859963754, 0.6408832723456848, -0.9386506065954884, 0.9560324397061919]",0
841,841,null,"[-1.0106299649007733, -0.826875446999563, -0.19275835765053895, 4.840171802036954]",1
842,842,null,"[-1.7659415203419342, 0.0802202227650961, 0.25025707738365766, 3.360425069498498]",2
843,843,null,"[2.4229582179547724, -2.4625627616509256, 0.518746945109323, 4.271735786362122]",3
844,844,null,"[6.083707025748705, 0.7801548986953435, 6.607743043263202, -0.8067170355601228]",4
845,845,null,"[5.299942614955347, 8.095894033112181, 2.3510462999392363, 3.125774694589211]",5
846,846,null,"[14.590520996735084, -3.526961645739707, 2.4066169847158188, 5.45339754049203]",6
847,847,null,"[-2.657478567978224, 1.7313019184919147, 7.951617017102934, -0.7106017232712283]",7
848,848,null,"[13.94377527131845, 3.262617603601969, -21.90911350859534, 15.460541763667408]",8
849,849,null,"[8.545374342645728, 8.581249722418807, 4.248490060561925, 24.81688814238725]",9
850,850,null,"[0.3124950378913105, -1.2111157475334142, -1.8441903252272702, -0.756952065780694]",0
851,851,null,"[-1.8607412940699795, -0.8167254415620606, -2.186555172552233, -0.18485930900959024]",1
852,852,null,"[3.979362212190959, 1.0301436261372354, -3.9126362190204276, 3.848449907869695]",2
853,853,null,"[7.137990381142887, -3.67438315756159, -1.3236922947288612, 8.198416223425873]",3
854,854,null,"[3.9850120733636607, 5.643922663550893, 6.78042453975558, 8.745302727792751]",4
855,855,null,"[-2.786344539436639, 4.011525155473083, 5.646610060963322, 2.3709758976446107]",5
856,856,null,"[12.416666804633739, 10.372205768259281, 1.7583286557968458, -5.809677374392264]",6
857,857,null,"[4.693591148371679, -8.722636569675094, 17.00080922234939, -2.314780342744589]",7
858,858,null,"[12.958804441233099, 7.5474269183824205, 16.870850408861955, -1.7981443054450441]",8
859,859,null,"[26.624773935468387, 7.5345059447755744, 26.804274656838686, 11.839545431954374]",9
860,860,null,"[0.3821076412549526, -0.4052257458743141, 1.0361693119835422, 0.02843572168606405]",0
861,861,null,"[3.4854958290741775, 3.3488343568664414, 2.6946384588070735, -0.32012805053907645]",1
862,862,null,"[0.8493668727463437, 2.6267939697140807, 4.263185671192041, 1.0679398316829156]",2
863,863,null,"[-0.16740316644504327, 2.2191826617988575, 6.433048463401397, 2.953144735483672]",3
864,864,null,"[5.534701310468947, 8.45991830869303, 4.773445235682133, 5.8752940782236704]",4
865,865,null,"[3.1677231135648003, 1.4271427940023074, -11.869873130057496, 9.447532633035248]",5
866,866,null,"[15.439443738820934, 2.306334498624882, 13.872923136830405, 15.346028977300957]",6
867,867,null,"[0.38840050827895567, 14.298869861057158, -1.94876317241261, 22.220078315681157]",7
868,868,null,"[19.398028513755868, 3.8522196075406603, -2.190552123742899, 9.487564957275106]",8
869,869,null,"[16.439835020526658, 7.958812436464443, 15.205007349061741, 24.33328858066424]",9
870,870,null,"[0.8874966231486426, 0.619865744660406, -0.462370382878745, 0.05840650697995287]",0
871,871,null,"[2.222390850398667, 1.3876785604957171, 2.665880219479607, 1.0899070491446043]",1
872,872,null,"[6.612047004618899, -0.08627512796507952, 6.241826862286441, -2.001590425046281]",2
873,873,null,"[4.910995835174191, -2.0271077453794417, 7.732095766386944, 2.258513925089628]",3
874,874,null,"[5.746940936250682, -2.4674852294798164, 1.386933216210796, -0.8092103396577732]",4
875,875,null,"[6.861237763782187, 6.463166777109199, 13.093654560595724, 11.069810188491822]",5
876,876,null,"[10.677614222776182, 3.949641262250916, 9.590849310609235, 1.3332573879823917]",6
